customer_id,age,gender,city_tier,income_bracket,acquisition_channel,num_visits,avg_basket_size,discount_pct,category,brand_tier,flash_sale_response,flash_sale_frequency,nps_score,basket_trend,willingness_full_price,repurchase_intent,months_active,premium_loyal
TIRA01500,20,Female,Tier 2,₹12L-25L,Influencer,6,2243.0,18.1,Haircare,Luxury,0,4,7.0,2041.0,1,0,35,1
TIRA01501,25,Female,Tier 1,₹6L-12L,App,9,5241.0,38.2,Skincare,Premium,1,2,5.8,4240.0,0,0,28,0
TIRA01502,25,Female,Tier 3,₹12L-25L,Influencer,6,3645.0,31.2,Skincare,Premium,1,5,6.4,3078.0,0,0,5,0
TIRA01503,40,Non-binary,Tier 2,₹3L-6L,Influencer,12,5643.0,53.4,Fragrance,Masstige,1,3,6.9,4135.0,0,0,8,0
TIRA01504,32,Female,Tier 2,₹3L-6L,In-Store,7,3471.0,50.8,Skincare,Premium,1,1,6.2,2589.0,0,0,29,0
TIRA01505,28,Male,Tier 1,₹3L-6L,App,9,3895.0,59.6,Makeup,Masstige,1,4,6.1,2734.0,0,0,22,0
TIRA01506,33,Male,Tier 1,₹25L+,Word of Mouth,11,2143.0,55.6,Fragrance,Masstige,1,3,6.0,1547.0,0,0,19,0
TIRA01507,18,Female,Tier 1,₹12L-25L,App,10,2998.0,30.9,Skincare,Premium,1,6,4.6,2536.0,0,0,7,0
TIRA01508,29,Female,Tier 1,₹6L-12L,Influencer,10,3102.0,65.0,Wellness,Masstige,1,8,4.3,2094.0,0,0,28,0
TIRA01509,45,Female,Tier 1,₹6L-12L,App,9,3944.0,41.0,Fragrance,Masstige,1,1,6.1,3136.0,0,0,30,0
TIRA01510,31,Female,Tier 2,₹12L-25L,App,4,3141.0,23.9,Haircare,Luxury,0,2,7.4,2766.0,1,1,11,1
TIRA01511,30,Male,Tier 3,₹25L+,App,8,3622.0,31.8,Haircare,Masstige,1,3,5.7,3045.0,0,0,35,0
TIRA01512,34,Female,Tier 1,₹6L-12L,In-Store,8,3579.0,67.4,Fragrance,Premium,1,1,4.3,2372.0,0,0,17,0
TIRA01513,37,Male,Tier 1,₹6L-12L,Influencer,9,2837.0,41.0,Skincare,Masstige,1,4,6.0,2255.0,0,0,2,0
TIRA01514,18,Female,Tier 2,₹25L+,In-Store,9,2713.0,33.9,Haircare,Premium,1,1,8.0,2254.0,0,1,35,0
TIRA01515,18,Female,Tier 1,₹25L+,Influencer,5,2397.0,29.3,Skincare,Luxury,0,3,4.7,2046.0,0,0,7,0
TIRA01516,31,Female,Tier 3,₹25L+,Influencer,3,4499.0,51.1,Fragrance,Premium,1,3,3.3,3350.0,0,0,4,0
TIRA01517,24,Female,Tier 1,₹6L-12L,App,9,2837.0,39.8,Makeup,Luxury,1,7,8.1,2272.0,0,1,16,0
TIRA01518,40,Male,Tier 1,₹3L-6L,App,2,3595.0,36.2,Haircare,Premium,1,3,5.0,2944.0,0,0,22,0
TIRA01519,27,Female,Tier 1,₹6L-12L,Influencer,2,3012.0,43.4,Skincare,Premium,1,1,5.9,2358.0,0,0,23,0
TIRA01520,18,Non-binary,Tier 3,₹6L-12L,Influencer,6,4475.0,46.0,Skincare,Masstige,1,8,4.7,3446.0,0,0,34,0
TIRA01521,19,Male,Tier 1,₹25L+,Influencer,8,814.0,51.3,Fragrance,Luxury,1,4,5.6,605.0,0,0,17,0
TIRA01522,18,Male,Tier 2,₹3L-6L,App,4,3564.0,48.8,Makeup,Luxury,1,2,5.9,2694.0,0,0,5,0
TIRA01523,28,Female,Tier 1,₹12L-25L,Paid Ad,7,1694.0,45.1,Makeup,Masstige,1,5,7.8,1312.0,0,1,16,0
TIRA01524,28,Male,Tier 1,₹25L+,App,7,3669.0,23.7,Haircare,Masstige,0,3,7.8,3235.0,1,1,30,0
TIRA01525,26,Female,Tier 3,₹25L+,Influencer,7,3024.0,41.4,Skincare,Premium,1,1,5.1,2398.0,0,0,1,0
TIRA01526,38,Male,Tier 1,₹12L-25L,App,7,1426.0,19.2,Skincare,Masstige,0,4,5.3,1289.0,1,0,10,0
TIRA01527,39,Female,Tier 1,₹25L+,Influencer,2,3605.0,2.4,Skincare,Premium,0,2,8.4,3562.0,1,1,24,1
TIRA01528,28,Female,Tier 1,₹3L-6L,In-Store,4,3469.0,59.0,Luxury Tools,Luxury,1,2,5.1,2446.0,0,0,8,0
TIRA01529,18,Female,Tier 3,₹6L-12L,Influencer,11,2923.0,26.6,Skincare,Luxury,0,3,6.2,2534.0,0,0,18,0
TIRA01530,34,Female,Tier 1,₹3L-6L,App,13,3075.0,36.1,Makeup,Premium,1,1,7.7,2520.0,0,1,6,1
TIRA01531,34,Female,Tier 1,₹25L+,Influencer,8,3394.0,40.0,Wellness,Masstige,1,10,4.6,2715.0,0,0,5,0
TIRA01532,32,Male,Tier 3,₹25L+,App,9,4614.0,41.3,Fragrance,Premium,1,2,6.0,3661.0,0,0,26,0
TIRA01533,37,Female,Tier 2,₹3L-6L,Influencer,13,2823.0,13.7,Haircare,Luxury,0,3,8.1,2629.0,1,1,28,1
TIRA01534,20,Male,Tier 3,₹3L-6L,App,8,4416.0,35.7,Makeup,Luxury,1,4,5.4,3628.0,0,0,2,0
TIRA01535,46,Female,Tier 2,₹6L-12L,App,14,3155.0,14.2,Fragrance,Luxury,0,3,8.7,2931.0,1,1,19,1
TIRA01536,22,Male,Tier 2,₹6L-12L,Influencer,6,4755.0,9.3,Luxury Tools,Luxury,0,2,6.6,4534.0,1,0,15,1
TIRA01537,35,Male,Tier 1,₹12L-25L,App,4,2918.0,46.6,Luxury Tools,Premium,1,1,6.1,2238.0,0,0,13,0
TIRA01538,18,Female,Tier 1,₹6L-12L,App,8,2400.0,32.4,Haircare,Masstige,1,3,6.0,2012.0,0,0,25,0
TIRA01539,22,Male,Tier 2,₹12L-25L,Paid Ad,11,1883.0,56.7,Haircare,Luxury,1,1,3.0,1349.0,0,0,23,0
TIRA01540,42,Male,Tier 2,₹12L-25L,Paid Ad,8,3159.0,37.4,Haircare,Premium,1,3,6.1,2569.0,0,0,5,0
TIRA01541,27,Male,Tier 3,₹6L-12L,Paid Ad,14,2248.0,48.6,Fragrance,Luxury,1,4,6.8,1701.0,0,0,35,0
TIRA01542,36,Female,Tier 2,₹3L-6L,In-Store,8,4885.0,30.1,Haircare,Premium,1,2,5.8,4151.0,0,0,8,0
TIRA01543,31,Female,Tier 1,₹25L+,In-Store,9,2155.0,50.7,Skincare,Masstige,1,1,5.3,1608.0,0,0,20,0
TIRA01544,29,Male,Tier 1,₹12L-25L,Paid Ad,9,2372.0,32.4,Haircare,Masstige,1,6,6.2,1988.0,0,0,6,0
TIRA01545,40,Female,Tier 2,₹6L-12L,App,10,3897.0,11.4,Makeup,Luxury,0,0,8.1,3675.0,1,1,22,1
TIRA01546,28,Male,Tier 1,₹6L-12L,Influencer,7,4623.0,13.6,Skincare,Premium,0,3,7.1,4308.0,1,1,1,1
TIRA01547,18,Female,Tier 2,₹25L+,App,5,4077.0,14.2,Skincare,Masstige,0,4,7.5,3787.0,1,1,10,1
TIRA01548,23,Male,Tier 2,₹12L-25L,Word of Mouth,6,4470.0,20.9,Skincare,Premium,0,0,7.2,4004.0,1,1,16,0
TIRA01549,34,Female,Tier 1,₹12L-25L,Influencer,3,3104.0,65.6,Makeup,Masstige,1,5,4.9,2085.0,0,0,4,0
TIRA01550,33,Female,Tier 2,₹12L-25L,In-Store,7,3121.0,36.9,Skincare,Premium,1,2,8.2,2544.0,0,1,18,0
TIRA01551,18,Non-binary,Tier 2,₹25L+,In-Store,8,5614.0,21.4,Haircare,Premium,0,7,6.1,5013.0,1,0,21,0
TIRA01552,24,Male,Tier 3,₹6L-12L,App,9,5228.0,21.1,Wellness,Premium,0,4,7.9,4678.0,1,1,34,0
TIRA01553,25,Male,Tier 1,₹12L-25L,In-Store,9,4057.0,15.3,Skincare,Luxury,0,1,8.7,3747.0,1,1,14,1
TIRA01554,27,Non-binary,Tier 2,₹6L-12L,Influencer,10,4528.0,28.1,Skincare,Masstige,0,1,6.7,3892.0,0,0,26,0
TIRA01555,18,Female,Tier 1,₹12L-25L,In-Store,2,4230.0,48.9,Skincare,Luxury,1,2,6.1,3196.0,0,0,10,0
TIRA01556,24,Female,Tier 1,₹25L+,In-Store,6,1753.0,53.6,Fragrance,Luxury,1,3,6.4,1283.0,0,0,34,0
TIRA01557,24,Female,Tier 1,₹25L+,App,7,3152.0,38.0,Skincare,Luxury,1,6,6.1,2553.0,0,0,34,0
TIRA01558,36,Female,Tier 3,₹12L-25L,Influencer,4,4996.0,48.5,Skincare,Luxury,1,5,4.2,3784.0,0,0,27,0
TIRA01559,36,Female,Tier 3,₹12L-25L,In-Store,6,4064.0,7.2,Skincare,Masstige,0,4,7.5,3918.0,1,1,8,0
TIRA01560,28,Male,Tier 1,₹25L+,App,12,3124.0,14.4,Skincare,Premium,0,5,9.1,2899.0,1,1,35,1
TIRA01561,26,Female,Tier 2,₹25L+,Word of Mouth,9,5011.0,35.0,Haircare,Masstige,1,2,7.2,4134.0,0,1,14,0
TIRA01562,31,Female,Tier 1,₹12L-25L,In-Store,6,3643.0,58.5,Haircare,Premium,1,3,5.7,2577.0,0,0,9,0
TIRA01563,23,Female,Tier 2,₹3L-6L,In-Store,6,4107.0,80.0,Skincare,Masstige,1,4,5.6,2464.0,0,0,15,0
TIRA01564,20,Female,Tier 1,₹6L-12L,Word of Mouth,9,3649.0,50.5,Makeup,Masstige,1,6,5.8,2727.0,0,0,6,0
TIRA01565,22,Female,Tier 2,₹25L+,In-Store,12,3849.0,6.9,Makeup,Luxury,0,4,7.8,3716.0,1,1,13,1
TIRA01566,24,Female,Tier 1,₹12L-25L,Word of Mouth,5,3935.0,6.2,Wellness,Luxury,0,4,7.3,3812.0,1,1,14,1
TIRA01567,20,Female,Tier 2,₹12L-25L,Influencer,10,4760.0,22.7,Haircare,Premium,0,6,7.6,4220.0,1,1,35,0
TIRA01568,31,Female,Tier 1,₹12L-25L,Influencer,4,4916.0,51.6,Fragrance,Premium,1,4,5.4,3649.0,0,0,18,0
TIRA01569,35,Male,Tier 2,₹6L-12L,App,9,2659.0,19.4,Wellness,Luxury,0,2,6.9,2401.0,1,0,26,1
TIRA01570,18,Female,Tier 2,₹6L-12L,App,10,3627.0,34.5,Makeup,Luxury,1,2,7.5,3002.0,0,1,29,1
TIRA01571,30,Female,Tier 1,₹12L-25L,In-Store,8,4725.0,66.5,Skincare,Masstige,1,5,5.1,3155.0,0,0,34,0
TIRA01572,28,Female,Tier 1,₹6L-12L,App,8,3042.0,50.8,Haircare,Masstige,1,4,6.5,2270.0,0,0,19,0
TIRA01573,32,Female,Tier 2,₹12L-25L,App,12,1629.0,42.2,Skincare,Luxury,1,2,7.0,1286.0,0,0,21,0
TIRA01574,29,Female,Tier 2,₹12L-25L,Influencer,10,2110.0,28.0,Makeup,Masstige,0,1,6.8,1814.0,0,0,34,0
TIRA01575,18,Non-binary,Tier 1,₹12L-25L,Influencer,7,2193.0,22.4,Haircare,Premium,0,1,6.8,1947.0,1,0,24,0
TIRA01576,19,Female,Tier 1,₹6L-12L,App,9,2650.0,32.9,Makeup,Premium,1,2,5.4,2214.0,0,0,11,0
TIRA01577,30,Female,Tier 1,₹12L-25L,Influencer,3,2305.0,14.5,Makeup,Premium,0,2,6.3,2137.0,1,0,21,0
TIRA01578,38,Female,Tier 2,₹3L-6L,Word of Mouth,13,4435.0,46.8,Makeup,Masstige,1,1,6.7,3397.0,0,0,21,0
TIRA01579,18,Male,Tier 2,₹3L-6L,Influencer,8,2868.0,77.0,Skincare,Premium,1,1,5.5,1764.0,0,0,21,0
TIRA01580,32,Female,Tier 1,₹6L-12L,Paid Ad,8,4713.0,5.0,Skincare,Premium,0,2,6.8,4595.0,1,0,23,0
TIRA01581,39,Female,Tier 2,₹3L-6L,Influencer,10,1844.0,6.6,Makeup,Luxury,0,4,8.1,1783.0,1,1,16,1
TIRA01582,28,Male,Tier 2,₹25L+,App,10,2776.0,34.9,Skincare,Premium,1,4,6.8,2292.0,0,0,6,0
TIRA01583,34,Female,Tier 2,₹25L+,In-Store,5,3325.0,11.5,Wellness,Luxury,0,6,8.5,3134.0,1,1,13,1
TIRA01584,24,Female,Tier 1,₹3L-6L,Word of Mouth,7,4173.0,27.4,Makeup,Masstige,0,3,9.1,3601.0,0,1,28,0
TIRA01585,29,Female,Tier 1,₹12L-25L,Influencer,7,4572.0,63.6,Fragrance,Masstige,1,3,6.0,3118.0,0,0,35,0
TIRA01586,18,Female,Tier 1,₹12L-25L,Paid Ad,6,2554.0,22.4,Wellness,Luxury,0,4,6.4,2268.0,1,0,23,0
TIRA01587,18,Non-binary,Tier 1,₹12L-25L,Word of Mouth,3,4392.0,46.8,Makeup,Masstige,1,1,6.9,3365.0,0,0,28,0
TIRA01588,37,Female,Tier 1,₹25L+,App,6,1182.0,23.3,Makeup,Masstige,0,4,6.0,1044.0,1,0,7,0
TIRA01589,22,Female,Tier 1,₹12L-25L,In-Store,5,4246.0,34.4,Fragrance,Masstige,1,2,8.8,3515.0,0,1,28,0
TIRA01590,26,Female,Tier 1,₹3L-6L,Influencer,11,1591.0,38.7,Skincare,Premium,1,3,5.2,1283.0,0,0,15,0
TIRA01591,18,Female,Tier 2,₹3L-6L,App,13,3736.0,55.6,Makeup,Luxury,1,4,6.2,2697.0,0,0,25,0
TIRA01592,18,Male,Tier 1,₹6L-12L,Influencer,5,4555.0,11.5,Skincare,Luxury,0,2,7.5,4294.0,1,1,23,1
TIRA01593,28,Female,Tier 2,₹25L+,Paid Ad,6,4265.0,40.9,Haircare,Masstige,1,4,5.9,3392.0,0,0,27,0
TIRA01594,24,Male,Tier 1,₹12L-25L,Influencer,16,1233.0,4.2,Fragrance,Premium,0,3,7.4,1207.0,1,1,26,1
TIRA01595,33,Female,Tier 2,₹6L-12L,App,4,2663.0,28.1,Makeup,Premium,0,1,8.2,2290.0,0,1,23,0
TIRA01596,33,Female,Tier 1,₹3L-6L,Influencer,13,4060.0,22.4,Makeup,Luxury,0,4,7.7,3605.0,1,1,15,1
TIRA01597,32,Female,Tier 2,₹25L+,App,8,4026.0,74.9,Makeup,Premium,1,3,4.9,2518.0,0,0,29,0
TIRA01598,31,Male,Tier 2,₹6L-12L,Paid Ad,7,3531.0,37.3,Makeup,Premium,1,3,8.2,2872.0,0,1,26,0
TIRA01599,42,Female,Tier 1,₹12L-25L,App,12,558.0,9.6,Haircare,Masstige,0,7,7.5,531.0,1,1,5,0
TIRA01600,21,Female,Tier 2,₹12L-25L,Paid Ad,15,4638.0,35.9,Luxury Tools,Premium,1,2,7.3,3806.0,0,1,10,0
TIRA01601,29,Male,Tier 1,₹6L-12L,In-Store,11,4852.0,40.4,Skincare,Premium,1,2,5.0,3870.0,0,0,10,0
TIRA01602,39,Female,Tier 2,₹3L-6L,In-Store,8,3396.0,28.9,Skincare,Premium,0,4,5.6,2907.0,0,0,11,0
TIRA01603,40,Female,Tier 1,₹6L-12L,In-Store,5,3474.0,44.9,Skincare,Premium,1,1,6.9,2694.0,0,0,25,0
TIRA01604,18,Female,Tier 1,₹6L-12L,App,7,3804.0,17.7,Haircare,Premium,0,0,7.6,3467.0,1,1,1,1
TIRA01605,27,Male,Tier 1,₹12L-25L,In-Store,9,4953.0,39.4,Luxury Tools,Masstige,1,7,8.6,3976.0,0,1,10,0
TIRA01606,40,Female,Tier 3,₹12L-25L,Paid Ad,6,3501.0,34.4,Skincare,Premium,1,5,5.9,2898.0,0,0,18,0
TIRA01607,34,Female,Tier 1,₹6L-12L,Paid Ad,8,2971.0,74.5,Makeup,Premium,1,1,5.7,1864.0,0,0,7,0
TIRA01608,31,Female,Tier 2,₹12L-25L,App,4,3658.0,24.5,Wellness,Masstige,0,5,6.8,3209.0,1,0,7,0
TIRA01609,28,Female,Tier 1,₹3L-6L,Influencer,11,3187.0,80.0,Skincare,Premium,1,3,5.6,1912.0,0,0,16,0
TIRA01610,26,Female,Tier 1,₹6L-12L,Paid Ad,7,3200.0,9.4,Fragrance,Luxury,0,4,8.4,3049.0,1,1,22,1
TIRA01611,32,Female,Tier 1,₹12L-25L,Paid Ad,9,1081.0,27.6,Wellness,Premium,0,2,6.9,932.0,0,0,12,0
TIRA01612,27,Female,Tier 3,₹12L-25L,In-Store,6,3827.0,7.8,Fragrance,Premium,0,3,6.9,3678.0,1,0,34,0
TIRA01613,29,Female,Tier 2,₹12L-25L,App,10,4606.0,45.6,Skincare,Premium,1,4,5.8,3555.0,0,0,15,0
TIRA01614,30,Male,Tier 1,₹3L-6L,Word of Mouth,11,4424.0,59.6,Haircare,Premium,1,3,4.5,3107.0,0,0,35,0
TIRA01615,24,Female,Tier 2,₹12L-25L,In-Store,10,4341.0,37.3,Skincare,Masstige,1,6,6.9,3532.0,0,0,20,0
TIRA01616,34,Female,Tier 1,₹6L-12L,In-Store,6,3136.0,20.1,Skincare,Premium,0,2,4.4,2822.0,1,0,14,0
TIRA01617,53,Male,Tier 1,₹25L+,Paid Ad,7,3375.0,6.7,Skincare,Masstige,0,3,7.2,3262.0,1,1,4,1
TIRA01618,18,Male,Tier 1,₹12L-25L,App,13,4630.0,62.8,Skincare,Premium,1,3,6.4,3175.0,0,0,26,0
TIRA01619,32,Female,Tier 1,₹25L+,Paid Ad,5,4241.0,8.5,Wellness,Premium,0,5,8.5,4061.0,1,1,19,1
TIRA01620,23,Female,Tier 1,₹3L-6L,App,7,4984.0,31.4,Haircare,Masstige,1,2,5.1,4201.0,0,0,34,0
TIRA01621,34,Female,Tier 2,₹6L-12L,Influencer,12,2393.0,51.0,Skincare,Luxury,1,4,6.5,1783.0,0,0,34,0
TIRA01622,30,Female,Tier 1,₹12L-25L,Word of Mouth,6,2385.0,22.5,Makeup,Luxury,0,2,6.0,2117.0,1,0,19,0
TIRA01623,36,Female,Tier 3,₹6L-12L,Word of Mouth,10,2801.0,17.4,Makeup,Masstige,0,2,6.9,2558.0,1,0,9,0
TIRA01624,39,Female,Tier 2,₹12L-25L,Word of Mouth,8,2068.0,31.5,Skincare,Premium,1,3,7.5,1743.0,0,1,12,0
TIRA01625,31,Female,Tier 2,₹12L-25L,Paid Ad,4,1614.0,28.2,Skincare,Masstige,0,1,5.9,1386.0,0,0,3,0
TIRA01626,39,Female,Tier 2,₹25L+,App,6,3762.0,13.8,Makeup,Luxury,0,3,8.9,3502.0,1,1,6,1
TIRA01627,18,Female,Tier 3,₹6L-12L,Word of Mouth,5,3681.0,79.5,Fragrance,Premium,1,2,5.1,2218.0,0,0,15,0
TIRA01628,42,Female,Tier 1,₹25L+,Word of Mouth,6,3495.0,27.2,Skincare,Premium,0,6,7.4,3021.0,0,1,7,0
TIRA01629,33,Female,Tier 1,₹6L-12L,In-Store,3,3624.0,33.1,Fragrance,Luxury,1,4,7.8,3024.0,0,1,30,1
TIRA01630,38,Male,Tier 1,₹6L-12L,In-Store,9,1444.0,17.0,Makeup,Premium,0,4,8.2,1321.0,1,1,30,1
TIRA01631,20,Male,Tier 3,₹12L-25L,App,12,2624.0,40.2,Makeup,Luxury,1,5,7.2,2096.0,0,1,7,1
TIRA01632,23,Female,Tier 1,₹6L-12L,Influencer,5,2848.0,21.2,Skincare,Masstige,0,0,6.5,2546.0,1,0,10,0
TIRA01633,31,Female,Tier 2,₹25L+,Influencer,8,3258.0,22.2,Makeup,Masstige,0,4,6.0,2896.0,1,0,29,0
TIRA01634,29,Female,Tier 2,₹25L+,In-Store,7,1448.0,42.9,Makeup,Premium,1,2,6.0,1137.0,0,0,10,0
TIRA01635,32,Female,Tier 1,₹25L+,In-Store,6,2087.0,59.6,Skincare,Luxury,1,3,6.1,1465.0,0,0,10,0
TIRA01636,38,Male,Tier 3,₹25L+,Influencer,7,2676.0,20.5,Fragrance,Masstige,0,4,5.9,2402.0,1,0,27,0
TIRA01637,18,Female,Tier 1,₹12L-25L,App,10,4470.0,34.4,Makeup,Premium,1,1,7.2,3702.0,0,1,15,1
TIRA01638,37,Female,Tier 1,₹6L-12L,Word of Mouth,10,3514.0,36.7,Skincare,Luxury,1,1,6.9,2869.0,0,0,30,0
TIRA01639,30,Female,Tier 2,₹25L+,App,8,4426.0,35.3,Skincare,Masstige,1,2,6.4,3645.0,0,0,19,0
TIRA01640,28,Female,Tier 1,₹3L-6L,App,8,3053.0,15.4,Skincare,Premium,0,2,7.4,2819.0,1,1,8,1
TIRA01641,18,Female,Tier 1,₹12L-25L,App,12,3201.0,5.8,Luxury Tools,Masstige,0,4,7.8,3108.0,1,1,6,1
TIRA01642,34,Female,Tier 1,₹6L-12L,Paid Ad,8,3799.0,18.6,Skincare,Masstige,0,4,7.7,3445.0,1,1,25,1
TIRA01643,18,Non-binary,Tier 1,₹12L-25L,Paid Ad,5,2987.0,40.1,Makeup,Premium,1,3,7.1,2389.0,0,1,16,0
TIRA01644,35,Female,Tier 2,₹6L-12L,App,6,2450.0,56.3,Haircare,Luxury,1,0,8.6,1760.0,0,1,16,0
TIRA01645,18,Female,Tier 3,₹6L-12L,App,7,1412.0,8.8,Skincare,Masstige,0,3,7.8,1350.0,1,1,24,0
TIRA01646,30,Female,Tier 1,₹3L-6L,In-Store,2,2482.0,53.7,Makeup,Premium,1,7,5.2,1816.0,0,0,10,0
TIRA01647,29,Female,Tier 1,₹6L-12L,App,4,4203.0,11.0,Haircare,Premium,0,1,5.7,3971.0,1,0,35,0
TIRA01648,39,Female,Tier 1,₹6L-12L,Influencer,4,4713.0,66.6,Fragrance,Premium,1,1,3.9,3143.0,0,0,19,0
TIRA01649,28,Female,Tier 3,₹6L-12L,App,10,2272.0,29.8,Haircare,Premium,0,3,6.1,1934.0,0,0,31,0
TIRA01650,24,Male,Tier 2,₹6L-12L,In-Store,5,1120.0,45.9,Skincare,Premium,1,0,6.9,863.0,0,0,28,0
TIRA01651,25,Female,Tier 1,₹12L-25L,In-Store,9,4312.0,20.6,Skincare,Luxury,0,1,6.8,3867.0,1,0,22,0
TIRA01652,40,Female,Tier 1,₹6L-12L,In-Store,8,3283.0,60.5,Makeup,Luxury,1,0,6.0,2291.0,0,0,4,0
TIRA01653,34,Female,Tier 3,₹12L-25L,In-Store,9,1584.0,43.0,Makeup,Masstige,1,4,5.5,1243.0,0,0,26,0
TIRA01654,26,Female,Tier 3,₹3L-6L,App,10,500.0,37.8,Luxury Tools,Premium,1,5,6.9,406.0,0,0,3,0
TIRA01655,28,Female,Tier 1,₹12L-25L,App,5,2044.0,1.9,Skincare,Premium,0,3,8.8,2025.0,1,1,26,1
TIRA01656,18,Male,Tier 2,₹6L-12L,App,11,2644.0,26.8,Skincare,Premium,0,7,6.5,2290.0,0,0,32,0
TIRA01657,33,Female,Tier 1,₹12L-25L,App,6,1818.0,55.7,Makeup,Premium,1,0,6.2,1312.0,0,0,19,0
TIRA01658,18,Female,Tier 1,₹12L-25L,Word of Mouth,11,4030.0,15.8,Skincare,Luxury,0,3,6.9,3711.0,1,0,34,1
TIRA01659,36,Female,Tier 2,₹12L-25L,App,6,2225.0,40.0,Makeup,Luxury,1,0,5.2,1779.0,0,0,22,0
TIRA01660,31,Female,Tier 1,₹6L-12L,In-Store,5,3215.0,19.0,Skincare,Premium,0,3,7.8,2909.0,1,1,19,1
TIRA01661,49,Female,Tier 1,₹12L-25L,App,6,6048.0,14.4,Fragrance,Masstige,0,5,7.8,5614.0,1,1,19,1
TIRA01662,21,Female,Tier 3,₹6L-12L,Paid Ad,6,3341.0,10.9,Skincare,Premium,0,0,8.2,3158.0,1,1,6,1
TIRA01663,29,Female,Tier 2,₹6L-12L,Word of Mouth,4,3061.0,25.2,Makeup,Premium,0,1,7.9,2675.0,0,1,3,1
TIRA01664,44,Female,Tier 1,₹6L-12L,Paid Ad,7,3088.0,27.9,Makeup,Premium,0,4,6.6,2657.0,0,0,3,0
TIRA01665,39,Male,Tier 2,₹12L-25L,Influencer,6,4003.0,51.7,Skincare,Luxury,1,1,5.8,2968.0,0,0,32,0
TIRA01666,24,Male,Tier 2,₹6L-12L,Paid Ad,7,3854.0,14.5,Makeup,Luxury,0,1,7.1,3575.0,1,1,6,1
TIRA01667,31,Male,Tier 2,₹12L-25L,In-Store,9,1996.0,52.7,Makeup,Luxury,1,1,6.2,1470.0,0,0,23,0
TIRA01668,30,Non-binary,Tier 3,₹6L-12L,Paid Ad,10,2707.0,5.2,Fragrance,Premium,0,4,7.7,2636.0,1,1,10,1
TIRA01669,32,Male,Tier 2,₹6L-12L,Paid Ad,11,2399.0,7.0,Makeup,Premium,0,3,7.8,2316.0,1,1,14,1
TIRA01670,24,Male,Tier 1,₹6L-12L,App,8,2861.0,22.7,Makeup,Premium,0,4,6.4,2536.0,1,0,24,0
TIRA01671,29,Male,Tier 1,₹3L-6L,In-Store,8,5392.0,4.5,Makeup,Luxury,0,2,6.8,5271.0,1,0,31,1
TIRA01672,18,Male,Tier 2,₹12L-25L,App,13,3941.0,14.0,Makeup,Premium,0,1,6.5,3666.0,1,0,4,1
TIRA01673,31,Male,Tier 3,₹12L-25L,App,8,3104.0,52.9,Haircare,Masstige,1,1,6.3,2283.0,0,0,19,0
TIRA01674,33,Male,Tier 1,₹12L-25L,Paid Ad,6,4693.0,14.6,Skincare,Masstige,0,2,7.4,4351.0,1,1,5,1
TIRA01675,28,Female,Tier 1,₹6L-12L,App,7,3426.0,44.6,Makeup,Luxury,1,1,5.7,2662.0,0,0,8,0
TIRA01676,18,Female,Tier 2,₹6L-12L,Influencer,6,1234.0,25.8,Luxury Tools,Premium,0,3,7.6,1075.0,0,1,25,0
TIRA01677,37,Female,Tier 1,₹25L+,Word of Mouth,5,5197.0,27.0,Makeup,Luxury,0,5,8.4,4495.0,0,1,2,1
TIRA01678,32,Male,Tier 1,₹3L-6L,In-Store,7,3012.0,6.7,Makeup,Premium,0,6,7.2,2912.0,1,1,10,1
TIRA01679,24,Female,Tier 3,₹6L-12L,In-Store,8,500.0,28.6,Haircare,Masstige,0,0,5.8,428.0,0,0,20,0
TIRA01680,27,Male,Tier 2,₹25L+,Influencer,11,1280.0,20.6,Makeup,Luxury,0,1,8.1,1149.0,1,1,8,0
TIRA01681,18,Male,Tier 3,₹6L-12L,Paid Ad,3,4553.0,41.1,Makeup,Luxury,1,1,6.4,3618.0,0,0,14,0
TIRA01682,21,Non-binary,Tier 2,₹3L-6L,App,7,1300.0,80.0,Skincare,Masstige,1,4,4.6,780.0,0,0,21,0
TIRA01683,25,Female,Tier 1,₹6L-12L,App,9,4819.0,40.5,Skincare,Masstige,1,2,7.4,3844.0,0,1,32,0
TIRA01684,39,Female,Tier 3,₹12L-25L,Influencer,9,3297.0,23.4,Skincare,Premium,0,2,6.8,2911.0,1,0,3,0
TIRA01685,24,Male,Tier 1,₹6L-12L,Word of Mouth,11,4057.0,38.6,Haircare,Masstige,1,4,6.9,3275.0,0,0,18,0
TIRA01686,35,Male,Tier 1,₹12L-25L,App,4,2892.0,21.8,Makeup,Premium,0,4,7.3,2576.0,1,1,23,0
TIRA01687,25,Male,Tier 3,₹6L-12L,In-Store,17,3828.0,49.9,Luxury Tools,Luxury,1,2,9.2,2872.0,0,1,17,1
TIRA01688,31,Female,Tier 2,₹6L-12L,Word of Mouth,8,3580.0,17.2,Skincare,Masstige,0,1,7.2,3271.0,1,1,1,1
TIRA01689,28,Female,Tier 3,₹6L-12L,App,8,3154.0,33.8,Skincare,Premium,1,5,7.6,2621.0,0,1,27,1
TIRA01690,36,Female,Tier 1,₹12L-25L,App,6,1921.0,41.8,Haircare,Masstige,1,3,6.1,1520.0,0,0,9,0
TIRA01691,25,Non-binary,Tier 3,₹6L-12L,Influencer,10,3630.0,16.5,Skincare,Premium,0,7,7.8,3331.0,1,1,4,1
